year,month,Row Labels,Sum of Administered,Sum of Administered_Janssen,Sum of Administered_Moderna,Sum of Administered_Pfizer,Sum of Administered_Unk_Manuf,Sum of Series_Complete_Yes,Sum of Series_Complete_Pop_Pct,Sum of Series_Complete_Janssen,Sum of Series_Complete_Moderna,Sum of Series_Complete_Pfizer,Sum of Series_Complete_Unk_Manuf,All other conditions_with_covid,Alzheimer disease_with_covid,Circulatory diseases_with_covid,COVID-19,Diabetes_with_covid,"Intentional and unintentional injury, poisoning_with_covid",Malignant neoplasms_with_covid,Obesity_with_covid,Renal failure_with_covid,Respiratory diseases_with_covid,Sepsis_with_covid,Vascular and unspecified dementia_with_covid,COVID_Death_count,Sum of Natural Cause,Sum of Septicemia,Sum of Malignant neoplasms,Sum of Diabetes mellitus,Sum of Influenza and pneumonia,Sum of Alzheimer,Sum of Chronic lower respiratory,Sum of Other diseases of respiratory system,Sum of Nephritis,Sum of not elsewhere classified,Sum of Diseases of heart ,Sum of Cerebrovascular diseases
2020,10,Louisiana,0,0,0,0,0,0,0,0,0,0,0,103,0,96,327,24,0,0,0,10,330,10,13,913,4461,115,860,134,90,243,207,107,95,102,1095,265
2020,10,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,45,321,169,132,105,72,124,113,94,273,118
2020,10,Maryland,0,0,0,0,0,0,0,0,0,0,0,118,0,115,238,41,0,11,0,13,178,0,23,737,4744,96,1067,185,67,120,167,109,84,157,1199,318
2020,10,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,71,0,78,193,0,0,0,0,12,134,0,25,513,5148,75,1235,156,104,166,207,76,112,99,1154,207
2020,10,Michigan,0,0,0,0,0,0,0,0,0,0,0,225,27,260,577,50,0,10,0,33,498,39,48,1767,9711,93,2107,302,142,471,487,118,162,81,2532,578
2020,10,Minnesota,0,0,0,0,0,0,0,0,0,0,0,265,40,387,488,100,11,29,0,28,337,0,114,1799,4525,78,995,137,132,212,211,85,125,116,781,201
2020,10,Mississippi,0,0,0,0,0,0,0,0,0,0,0,135,0,298,361,61,0,20,0,12,411,37,18,1353,3272,113,622,141,75,181,193,109,67,157,794,174
2020,10,Missouri,0,0,0,0,0,0,0,0,0,0,0,399,59,537,1120,118,0,42,23,102,978,99,112,3589,7103,96,1222,185,82,267,337,161,178,93,1603,342
2020,10,Montana,0,0,0,0,0,0,0,0,0,0,0,138,0,98,271,67,0,0,0,0,282,0,23,879,1280,91,194,161,132,188,122,124,142,126,264,281
2020,10,Nebraska,0,0,0,0,0,0,0,0,0,0,0,125,0,171,277,41,0,0,0,23,240,0,28,905,1905,113,336,69,132,99,93,124,142,157,331,93
2020,10,Nevada,0,0,0,0,0,0,0,0,0,0,0,70,0,0,168,0,0,0,0,0,212,12,0,462,2499,113,533,120,100,91,145,99,123,157,669,155
2020,10,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,1120,113,277,195,106,188,157,124,113,94,264,111
2020,10,New Jersey,0,0,0,0,0,0,0,0,0,0,0,110,0,140,276,0,0,0,0,11,227,12,17,793,6430,178,1405,189,104,228,241,193,140,101,1615,315
2020,10,New Mexico,0,0,0,0,0,0,0,0,0,0,0,49,0,11,156,11,0,0,0,0,129,0,0,356,1830,113,368,79,117,70,91,124,142,126,377,76
2020,10,New York,0,0,0,0,0,0,0,0,0,0,0,146,0,155,420,11,0,0,0,11,205,10,21,979,13882,187,3200,451,280,339,490,290,267,229,3869,610
2020,10,North Carolina,0,0,0,0,0,0,0,0,0,0,0,412,39,578,980,119,0,26,29,118,955,83,123,3462,9630,146,1992,360,126,395,472,143,187,98,1871,551
2020,10,North Dakota,0,0,0,0,0,0,0,0,0,0,0,122,23,108,299,28,0,0,0,26,278,10,21,915,1015,113,152,232,132,189,261,99,113,94,162,331
2020,10,Ohio,0,0,0,0,0,0,0,0,0,0,0,399,57,518,980,105,0,38,0,62,944,66,111,3280,12154,193,2473,415,145,583,624,206,215,171,2822,687
2020,10,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,242,35,465,600,131,0,11,39,48,408,51,65,2095,4233,102,825,144,85,200,274,124,110,157,1118,159
2020,10,Oregon,0,0,0,0,0,0,0,0,0,0,0,49,10,0,126,0,0,0,0,0,44,0,20,249,3368,113,752,108,132,192,168,82,124,62,691,213
2020,10,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,284,47,430,723,96,10,33,0,59,633,68,109,2492,12389,237,2570,374,171,445,507,196,278,208,3054,688
2020,10,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,35,0,17,87,0,0,0,0,0,39,0,16,194,947,91,197,232,106,230,305,50,142,126,212,167
2020,10,South Carolina,0,0,0,0,0,0,0,0,0,0,0,259,10,281,480,88,0,0,0,45,563,72,49,1847,5173,84,1004,167,104,221,282,77,93,157,1101,260
2020,10,South Dakota,0,0,0,0,0,0,0,0,0,0,0,137,20,98,254,53,0,0,0,10,210,0,15,797,1029,91,165,197,106,144,305,124,113,94,200,223
2020,10,Tennessee,0,0,0,0,0,0,0,0,0,0,0,405,14,562,958,115,0,21,11,74,1067,96,104,3427,7991,86,1470,270,133,332,454,97,93,90,1798,409
2020,10,Texas,0,0,0,0,0,0,0,0,0,0,0,1180,100,1934,2857,573,48,121,134,374,3141,318,176,10956,21846,305,4122,763,277,1157,870,256,409,173,4760,1174
2020,10,Utah,0,0,0,0,0,0,0,0,0,0,0,77,0,0,181,0,0,0,0,0,171,0,10,439,1908,113,345,102,132,97,81,124,124,157,427,91
2020,10,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,23,128,232,0,230,254,99,28,63,155,331
2020,10,Virginia,0,0,0,0,0,0,0,0,0,0,0,153,16,170,474,58,0,10,0,35,360,37,62,1375,6824,102,1496,236,88,266,289,98,151,68,1465,377
2020,10,Washington,0,0,0,0,0,0,0,0,0,0,0,116,14,38,233,25,0,0,0,0,238,0,20,684,5304,66,1258,212,76,334,228,76,87,83,1109,292
2020,10,West Virginia,0,0,0,0,0,0,0,0,0,0,0,40,0,0,132,0,0,0,0,0,105,11,10,298,2097,103,452,93,116,78,146,124,107,136,447,79
2020,10,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,471,74,864,979,199,12,61,78,88,775,28,151,3780,5858,77,1110,171,102,247,243,96,75,157,1242,282
2020,10,Wyoming,0,0,0,0,0,0,0,0,0,0,0,31,0,0,65,0,0,0,0,0,12,0,0,108,513,68,84,232,53,274,259,124,113,126,111,331
2020,11,Alabama,0,0,0,0,0,0,0,0,0,0,0,240,0,347,762,66,0,11,0,85,663,75,32,2281,4782,66,825,109,61,244,238,64,101,88,1143,238
2020,11,Alaska,0,0,0,0,0,0,0,0,0,0,0,11,0,0,51,0,0,0,0,0,22,0,0,84,405,23,85,185,53,219,244,25,113,94,73,265
2020,11,Arizona,0,0,0,0,0,0,0,0,0,0,0,305,11,496,846,160,0,0,25,61,1034,46,48,3032,5173,80,948,176,60,235,238,67,44,73,1117,225
2020,11,Arkansas,0,0,0,0,0,0,0,0,0,0,0,260,43,441,835,97,0,22,0,58,851,50,100,2757,3241,67,516,119,52,164,181,67,68,126,664,144
2020,11,California,0,0,0,0,0,0,0,0,0,0,0,901,96,2188,2561,597,62,137,117,304,3101,333,177,10512,22479,159,4676,945,355,1436,889,220,342,145,5074,1461
2020,11,Colorado,0,0,0,0,0,0,0,0,0,0,0,562,75,694,1111,185,14,40,59,92,1211,87,204,4334,3981,57,643,91,106,219,227,77,105,126,649,189
2020,11,Connecticut,0,0,0,0,0,0,0,0,0,0,0,162,11,213,492,42,0,11,0,39,392,33,55,1450,2689,57,514,60,73,83,87,72,65,105,575,117
2020,11,Delaware,0,0,0,0,0,0,0,0,0,0,0,29,0,0,89,0,0,0,0,0,32,0,0,150,735,91,135,151,79,135,193,99,113,94,144,113
2020,11,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,11,0,0,0,0,37,0,0,107,444,91,95,139,106,164,244,99,57,31,103,210
2020,11,Florida,0,0,0,0,0,0,0,0,0,0,0,659,29,1150,1765,227,15,98,49,155,2108,208,140,6603,16293,213,3408,603,199,536,812,182,227,246,3708,1153
2020,11,Georgia,0,0,0,0,0,0,0,0,0,0,0,357,36,535,985,98,0,30,0,86,1112,110,66,3415,7423,163,1387,239,81,354,346,187,176,98,1662,353
2020,11,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,860,68,194,185,106,92,244,74,113,126,211,70
2020,11,Idaho,0,0,0,0,0,0,0,0,0,0,0,167,32,177,374,53,0,23,0,0,369,0,27,1222,1475,45,253,118,106,83,56,74,113,126,277,118
2020,11,Illinois,0,0,0,0,0,0,0,0,0,0,0,963,112,2591,3340,726,23,160,128,156,2899,156,308,11562,11177,122,1819,302,141,386,407,107,205,128,2214,575
2020,11,Indiana,0,0,0,0,0,0,0,0,0,0,0,1029,111,1423,2028,291,27,83,62,234,2245,146,312,7991,6843,99,1043,210,70,232,359,88,125,90,1252,260
2020,11,Iowa,0,0,0,0,0,0,0,0,0,0,0,658,96,1011,1506,253,16,68,45,121,1364,69,219,5426,3549,91,437,85,79,129,142,76,59,83,544,109
2020,11,Kansas,0,0,0,0,0,0,0,0,0,0,0,376,23,509,903,112,0,41,23,76,942,51,136,3192,2795,91,425,72,90,88,128,99,83,126,488,107
2020,11,Kentucky,0,0,0,0,0,0,0,0,0,0,0,496,42,715,1052,182,12,52,0,122,1167,145,159,4144,4588,70,786,116,46,144,241,58,91,61,944,182
2020,11,Louisiana,0,0,0,0,0,0,0,0,0,0,0,151,10,312,480,83,0,0,0,0,536,27,13,1612,3814,106,722,135,74,173,160,81,81,85,963,187
2020,11,Maine,0,0,0,0,0,0,0,0,0,0,0,11,0,10,83,0,0,0,0,0,10,0,16,130,1193,68,269,122,106,99,62,99,113,63,266,60
2020,11,Maryland,0,0,0,0,0,0,0,0,0,0,0,269,0,455,626,96,0,33,14,91,428,40,86,2138,4159,77,804,118,60,104,117,51,69,126,996,249
2020,11,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,188,10,184,478,23,0,10,0,29,422,25,78,1447,4529,59,1013,103,85,148,189,67,81,49,898,176
2020,11,Michigan,0,0,0,0,0,0,0,0,0,0,0,761,95,1171,2096,264,10,104,58,151,2077,159,151,7097,9318,99,1639,273,113,413,383,89,155,51,2144,450
2020,11,Minnesota,0,0,0,0,0,0,0,0,0,0,0,786,137,1345,1473,299,41,107,56,117,1351,68,304,6084,4720,62,777,104,73,215,162,79,69,101,721,190
2020,11,Mississippi,0,0,0,0,0,0,0,0,0,0,0,212,0,540,580,113,0,33,12,27,694,54,44,2309,2873,91,470,119,60,154,171,73,55,126,668,154
2020,11,Missouri,0,0,0,0,0,0,0,0,0,0,0,749,112,954,2059,207,0,80,27,201,1961,152,202,6704,6888,103,1081,168,88,288,284,135,146,66,1349,272
2020,11,Montana,0,0,0,0,0,0,0,0,0,0,0,189,12,238,396,71,0,10,0,21,419,10,49,1415,1170,68,175,86,53,219,64,99,85,126,190,210
2020,11,Nebraska,0,0,0,0,0,0,0,0,0,0,0,378,28,551,790,142,0,42,10,65,834,44,127,3011,2085,91,281,57,106,78,84,99,113,104,301,87
2020,11,Nevada,0,0,0,0,0,0,0,0,0,0,0,213,0,170,518,44,0,0,0,11,752,61,10,1779,2349,91,407,70,106,67,123,99,113,126,547,117
2020,11,New Hampshire,0,0,0,0,0,0,0,0,0,0,0,10,0,0,68,0,0,0,0,0,0,0,0,78,1007,91,239,185,106,174,147,99,113,126,234,164
2020,11,New Jersey,0,0,0,0,0,0,0,0,0,0,0,375,0,665,931,100,0,33,0,94,1076,105,49,3428,6099,178,1252,189,86,164,216,143,119,94,1439,257
2020,11,New Mexico,0,0,0,0,0,0,0,0,0,0,0,218,11,316,784,139,0,0,47,31,700,18,61,2325,2058,91,266,51,89,57,104,99,113,126,294,71
2020,11,New York,0,0,0,0,0,0,0,0,0,0,0,370,18,722,1197,83,0,36,0,65,973,52,132,3648,12196,144,2540,415,266,290,462,227,240,193,3202,484
2020,11,North Carolina,0,0,0,0,0,0,0,0,0,0,0,546,56,737,1277,165,0,35,15,163,1342,130,165,4631,8281,109,1574,281,112,340,383,127,196,65,1634,461
2020,11,North Dakota,0,0,0,0,0,0,0,0,0,0,0,240,39,248,551,55,0,26,0,49,544,28,45,1825,998,68,99,185,106,174,193,74,113,94,128,265
2020,11,Ohio,0,0,0,0,0,0,0,0,0,0,0,1156,172,1889,3071,359,20,149,50,203,2975,202,395,10641,11992,159,1963,402,123,511,543,147,151,156,2469,610
2020,11,Oklahoma,0,0,0,0,0,0,0,0,0,0,0,549,71,1101,1244,302,0,64,73,106,958,137,146,4751,4078,91,612,120,49,174,246,84,86,126,937,156
2020,11,Oregon,0,0,0,0,0,0,0,0,0,0,0,146,36,136,316,54,0,0,0,23,184,12,64,971,3093,91,636,116,106,169,130,68,113,73,596,173
2020,11,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,970,98,1590,2564,288,43,126,48,211,2564,191,332,9025,12160,162,2126,329,180,410,470,172,239,204,2631,583
2020,11,Rhode Island,0,0,0,0,0,0,0,0,0,0,0,70,0,77,196,11,0,0,0,0,114,0,23,491,886,68,157,150,106,131,244,74,85,94,188,209
2020,11,South Carolina,0,0,0,0,0,0,0,0,0,0,0,278,10,307,521,90,0,0,0,71,593,76,45,1991,4247,78,801,159,63,187,206,75,68,108,856,219
2020,11,South Dakota,0,0,0,0,0,0,0,0,0,0,0,352,74,498,692,133,0,35,0,58,597,28,86,2553,1290,91,139,149,106,96,244,99,85,63,150,104
2020,11,Tennessee,0,0,0,0,0,0,0,0,0,0,0,634,67,900,1595,202,0,68,44,132,1750,156,163,5711,6982,83,1161,195,101,264,385,88,80,72,1478,338
2020,11,Texas,0,0,0,0,0,0,0,0,0,0,0,2204,187,3589,5214,1084,66,188,284,680,5976,621,335,20428,20290,259,3261,673,236,968,768,218,342,166,3913,915
2020,11,Utah,0,0,0,0,0,0,0,0,0,0,0,178,34,124,420,53,0,0,0,42,344,27,37,1259,1804,91,273,126,79,95,73,99,96,126,358,68
2020,11,Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,68,110,185,26,219,195,50,28,31,126,199
2020,11,Virginia,0,0,0,0,0,0,0,0,0,0,0,283,22,273,736,79,0,10,0,61,601,42,90,2197,5854,65,1167,217,80,226,254,90,127,54,1219,332
2020,11,Washington,0,0,0,0,0,0,0,0,0,0,0,260,44,259,474,92,0,0,0,44,552,28,50,1803,4706,47,997,177,59,304,224,62,83,126,986,241
2020,11,West Virginia,0,0,0,0,0,0,0,0,0,0,0,117,0,47,296,22,0,0,0,14,272,0,13,781,1949,78,360,90,106,66,112,99,70,86,395,70
2020,11,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,968,139,1864,2121,408,48,146,153,179,1621,107,341,8095,6136,60,945,169,61,250,235,69,70,105,1115,211
2020,11,Wyoming,0,0,0,0,0,0,0,0,0,0,0,77,0,49,153,0,0,0,0,0,106,0,24,409,499,68,73,185,53,219,193,74,57,94,83,265
2020,12,Alabama,186597,0,28550,158047,0,0,0,0,0,0,0,534,38,971,1739,142,0,63,25,172,1628,166,93,5571,5807,87,795,156,83,290,257,93,89,101,1238,266
2020,12,Alaska,116340,0,4706,111623,11,0,0,0,0,0,0,16,0,0,83,0,0,0,0,0,34,0,0,133,411,68,77,185,106,219,122,25,85,31,314,265
2020,12,Arizona,264803,0,31697,233103,3,0,0,0,0,0,0,1072,91,1744,3006,456,46,94,136,252,4130,166,188,11381,7474,78,982,247,106,269,318,97,62,95,1216,288
2020,12,Arkansas,267933,0,14022,253910,1,0,0,0,0,0,0,383,52,665,1122,154,0,22,0,84,1213,71,95,3861,3515,61,486,111,62,149,196,86,50,104,746,153
2020,12,California,2395132,0,131777,2263355,0,0,0,0,0,0,0,4206,561,11212,13134,2988,243,508,694,1479,16025,1571,893,53514,32952,164,4793,1260,462,1781,1028,258,407,186,6166,1608
2020,12,Colorado,657983,0,124655,533328,0,0,0,0,0,0,0,887,142,1147,1672,264,49,84,68,157,1941,127,292,6830,4432,72,662,114,106,184,180,58,59,126,636,168
2020,12,Connecticut,396379,0,135360,261019,0,0,0,0,0,0,0,408,17,600,1082,78,0,54,0,83,1081,102,123,3628,3243,53,541,79,80,96,97,71,63,126,578,125
2020,12,Delaware,68463,0,6598,61865,0,0,0,0,0,0,0,124,11,133,275,32,0,0,0,11,161,12,45,804,1003,91,186,114,106,134,44,74,113,63,177,59
2020,12,District of Columbia,89484,0,1679,87805,0,0,0,0,0,0,0,47,0,86,128,47,0,0,0,0,184,0,0,492,559,91,93,185,26,164,183,74,85,94,150,210
2020,12,Florida,1245711,0,258000,987674,37,0,0,0,0,0,0,1184,58,2097,3142,443,52,132,114,290,3856,341,244,11953,18441,214,3564,622,217,578,931,206,246,282,3982,1325
2020,12,Georgia,323613,0,37076,286478,59,0,0,0,0,0,0,686,55,1113,1911,212,0,62,68,167,2213,226,121,6834,8581,165,1480,243,123,398,371,212,158,105,1806,423
2020,12,Hawaii,174500,0,30518,143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,91,166,185,106,132,193,99,113,126,222,67
2020,12,Idaho,25288,0,4231,21047,10,0,0,0,0,0,0,224,14,254,447,54,0,17,0,39,490,10,44,1593,1437,91,221,80,106,70,62,99,113,126,219,78
2020,12,Illinois,1154821,0,65456,1089328,37,0,0,0,0,0,0,1355,135,3250,4175,889,69,216,173,216,3796,214,501,14989,12076,123,1837,278,169,442,424,110,208,125,2264,512
2020,12,Indiana,468250,0,7485,460765,0,0,0,0,0,0,0,1480,141,2166,3000,444,76,137,71,366,3343,241,469,11934,7615,81,1059,232,78,240,360,88,112,107,1274,275
2020,12,Iowa,276209,0,119971,156238,0,0,0,0,0,0,0,547,96,813,1269,165,0,75,0,104,1150,59,177,4455,3478,91,484,83,64,125,122,72,79,64,589,119
2020,12,Kansas,109261,0,13981,95280,0,0,0,0,0,0,0,492,49,695,1327,169,0,64,45,105,1392,82,160,4580,3350,91,432,95,89,92,124,99,88,87,536,116
2020,12,Kentucky,255632,0,88170,167461,1,0,0,0,0,0,0,838,67,1111,1611,297,23,88,22,177,1793,244,279,6550,5192,87,833,139,83,163,251,67,77,60,934,211
2020,12,Louisiana,320955,0,10901,310044,10,0,0,0,0,0,0,316,14,702,1025,166,0,30,10,63,1234,82,42,3684,4336,94,721,164,58,211,170,71,80,71,992,204
2020,12,Maine,160417,0,51260,109148,9,0,0,0,0,0,0,58,11,11,201,0,0,0,0,0,34,0,42,357,1243,68,261,117,106,101,64,99,113,31,250,51
2020,12,Maryland,234251,0,40722,193496,33,0,0,0,0,0,0,673,28,1144,1504,301,21,94,34,188,1289,140,248,5664,4977,68,794,141,52,102,152,83,65,126,1036,257
2020,12,Massachusetts,539191,0,60946,478163,82,0,0,0,0,0,0,552,23,778,1337,139,11,76,0,147,1307,101,205,4676,5280,70,980,116,86,136,175,75,91,72,976,171
2020,12,Michigan,375594,0,26369,349225,0,0,0,0,0,0,0,1137,129,1762,3210,365,29,172,65,277,3116,249,312,10823,10437,100,1643,273,135,454,385,102,137,86,2201,502
2020,12,Minnesota,364057,0,10270,353668,119,0,0,0,0,0,0,919,159,1619,1753,343,45,154,65,159,1676,102,386,7380,4848,67,746,130,106,228,162,54,97,106,656,203
2020,12,Mississippi,109931,0,27362,81960,609,0,0,0,0,0,0,384,45,910,1113,208,0,56,13,102,1399,94,62,4386,3487,79,554,126,74,189,164,56,60,126,685,153
2020,12,Missouri,531644,0,61984,469647,13,0,0,0,0,0,0,829,119,1141,2324,222,10,99,41,201,2253,166,201,7606,7160,85,1053,178,91,250,342,129,146,61,1365,284
2020,12,Montana,136739,0,29998,106697,44,0,0,0,0,0,0,176,0,179,359,53,0,0,0,10,371,12,43,1203,1067,91,164,185,106,175,94,99,113,126,194,104
2020,12,Nebraska,214972,0,47019,167919,34,0,0,0,0,0,0,295,30,435,614,99,0,41,10,46,596,16,58,2240,1807,91,272,58,106,73,71,99,113,126,290,74
2020,12,Nevada,213508,0,24917,188591,0,0,0,0,0,0,0,510,10,831,1230,173,0,23,25,103,1954,129,51,5039,3140,91,429,87,77,70,133,99,77,68,658,133
2020,12,New Hampshire,142305,0,53874,88431,0,0,0,0,0,0,0,104,0,67,273,24,0,0,0,10,161,0,68,707,1168,91,220,185,79,135,105,99,113,126,239,53
2020,12,New Jersey,445344,0,61378,383957,9,0,0,0,0,0,0,861,35,1684,2374,234,33,118,51,241,2955,274,108,8968,7675,181,1201,217,91,217,208,176,133,98,1588,313
2020,12,New Mexico,230735,0,12356,218375,4,0,0,0,0,0,0,292,38,403,1035,167,0,13,35,64,909,47,79,3082,2406,91,277,66,91,66,99,99,113,94,345,79
2020,12,New York,1250937,0,229151,1021733,53,0,0,0,0,0,0,1353,87,2738,4073,410,26,181,44,261,3556,219,517,13465,15027,160,2507,443,268,303,471,228,255,207,3593,538
2020,12,North Carolina,577734,0,60685,516832,217,0,0,0,0,0,0,1009,79,1341,2500,269,45,108,55,260,2614,218,300,8798,9306,140,1503,306,143,380,372,141,166,111,1752,465
2020,12,North Dakota,133873,0,38290,95583,0,0,0,0,0,0,0,162,30,158,336,39,0,0,0,55,342,10,25,1157,851,45,119,185,106,174,244,74,113,63,114,265
2020,12,Ohio,460226,0,219673,240543,10,0,0,0,0,0,0,2376,289,3549,6046,708,70,277,109,475,6068,436,706,21109,15170,165,1900,413,188,586,563,202,181,172,2706,636
2020,12,Oklahoma,371171,0,18111,353060,0,0,0,0,0,0,0,822,104,1657,2005,521,38,114,134,182,1676,206,232,7691,4798,84,614,147,73,154,229,71,86,126,1013,153
2020,12,Oregon,173631,0,24766,148860,5,0,0,0,0,0,0,266,39,372,567,106,0,26,10,39,445,0,123,1993,3445,91,690,113,106,181,134,72,97,48,644,201
2020,12,Pennsylvania,930948,0,110620,820328,0,0,0,0,0,0,0,2507,259,3911,6539,743,127,328,189,571,6302,453,871,22800,16141,186,2100,438,169,446,494,189,248,215,3011,614
2020,12,Rhode Island,99903,0,5537,94366,0,0,0,0,0,0,0,185,0,277,508,48,11,12,0,44,448,23,61,1617,1165,91,168,150,106,56,244,74,113,94,173,99
2020,12,South Carolina,446965,0,6375,440569,21,0,0,0,0,0,0,594,28,883,1171,188,11,42,29,178,1389,144,84,4741,4913,82,826,176,49,184,215,83,83,86,945,226
2020,12,South Dakota,154477,0,39500,114977,0,0,0,0,0,0,0,220,28,274,422,68,0,14,0,33,402,0,35,1496,967,91,114,149,106,135,95,99,57,31,121,265
2020,12,Tennessee,551044,0,160627,390392,25,0,0,0,0,0,0,1123,102,1702,2686,343,40,115,70,223,2911,279,234,9828,8227,106,1113,242,117,329,348,96,103,78,1600,364
2020,12,Texas,3770679,0,791127,2979552,0,0,0,0,0,0,0,3110,262,5118,7550,1488,108,282,411,1005,8357,930,530,29151,22371,309,3218,696,249,1018,769,251,366,156,4198,1000
2020,12,Utah,165788,0,21237,144551,0,0,0,0,0,0,0,222,32,242,525,80,0,0,12,49,519,47,44,1772,1950,91,246,74,106,123,79,99,95,126,371,121
2020,12,Vermont,79371,0,16284,63080,7,0,0,0,0,0,0,27,0,0,64,0,0,0,0,0,10,0,10,111,480,68,111,185,0,219,194,50,0,31,116,265
2020,12,Virginia,420298,0,83094,337194,10,0,0,0,0,0,0,572,34,758,1540,173,15,39,0,141,1253,106,197,4828,6681,83,1131,243,81,224,264,129,129,77,1256,336
2020,12,Washington,423233,0,33012,390150,71,0,0,0,0,0,0,478,77,552,931,132,23,30,10,73,1131,93,120,3650,5083,59,999,181,52,309,190,72,113,87,982,246
2020,12,West Virginia,428273,0,81126,347147,0,0,0,0,0,0,0,270,25,299,753,84,0,25,0,61,728,50,66,2361,2388,66,376,100,90,72,126,99,86,92,416,69
